Site Code,Direction,Posted Speed,Month,Days of Data,Observed Vehicles, 0 to 5 MPH Vehicle Count,5 to 10 MPH Vehicle Count,10 to 15 MPH Vehicle Count,15 to 20 MPH Vehicle Count,20 to 25 MPH Vehicle Count,25 to 30 MPH Vehicle Count,30 to 35 MPH Vehicle Count,35 to 40 MPH Vehicle Count,40 to 45 MPH Vehicle Count,45 to 50 MPH Vehicle Count,50 to 55 MPH Vehicle Count,55 to 60 MPH Vehicle Count,60 to 65 MPH Vehicle Count,65 to 70 MPH Vehicle Count,70 to 75 MPH Vehicle Count,75 to 80 MPH Vehicle Count,80 to 85 MPH Vehicle Count,85 to 90 MPH Vehicle Count,90 to 95 MPH Vehicle Count,Average Speed,Percent >= 5 MPH Over Limit,Percent >= 10 MPH Over Limit,>=5 MPH Over Limit Peak Hour,>=10 MPH Over Limit Peak Hour,85th Percentile Speed
R045,NB,70,Apr,30,"1,232,128",532,777,299,129,131,114,143,155,291,"1,453","10,414","67,222","198,297","249,446","378,916","263,219","51,919","7,173","1,498",70,26.3%,4.9%,1700 - 1800,1700 - 1800,78
R045,SB,70,Apr,30,"1,231,470",179,188,59,27,17,95,263,407,906,"2,094","6,057","39,110","167,199","227,963","406,479","305,128","64,481","9,064","1,754",71,30.9%,6.1%,1700 - 1800,1700 - 1800,78
R045,NB,70,May,31,"1,315,493",508,801,223,50,15,21,51,109,352,"1,569","10,438","67,510","206,405","261,058","406,694","290,048","59,697","8,216","1,728",71,27.3%,5.3%,1700 - 1800,1700 - 1800,78
R045,SB,70,May,31,"1,321,692",188,267,188,162,103,176,287,439,857,"1,873","5,828","40,784","177,077","243,145","435,557","330,437","71,667","10,524","2,133",72,31.4%,6.4%,1700 - 1800,1700 - 1800,78
R045,NB,70,Jun,30,"1,339,259",602,805,276,71,12,17,38,136,457,"1,882","12,134","71,653","210,832","276,347","416,032","282,931","55,917","7,537","1,580",70,26.0%,4.9%,1700 - 1800,1700 - 1800,78
R045,SB,70,Jun,28,"1,256,916",162,220,77,26,35,207,990,"2,446","3,743","3,835","6,178","34,412","156,947","228,989","415,563","318,020","72,181","10,627","2,258",72,32.1%,6.8%,1700 - 1800,1800 - 1900,78
R047E,EB,60,Apr,30,"245,883",194,248,41,11,13,10,23,177,"1,056","5,829","27,739","79,041","90,803","35,197","4,628",653,154,36,30,60,16.6%,2.2%,1600 - 1700,1600 - 1700,66
R047E,WB,60,Apr,27,"220,845",15,29,10,15,60,154,258,618,"3,086","18,192","63,325","75,796","46,801","11,083","1,161",180,39,16,7,57,5.7%,0.6%,1600 - 1700,1300 - 1400,63
R047E,EB,60,May,31,"286,393",208,327,65,8,4,4,29,169,943,"6,095","29,237","90,502","107,787","43,500","6,341",896,199,55,24,60,17.8%,2.6%,1700 - 1800,1700 - 1800,66
R047E,WB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R047E,EB,60,Jun,25,"246,696",222,288,59,15,1,10,51,180,866,"4,873","24,389","72,854","93,950","41,249","6,379","1,019",212,52,27,61,19.8%,3.1%,1600 - 1700,1700 - 1800,66
R047E,WB,60,Jun,29,"295,839",49,63,28,34,81,238,569,"1,183","4,758","23,910","82,425","100,124","64,078","15,970","1,915",284,72,45,13,57,6.2%,0.8%,1700 - 1800,1700 - 1800,63
R047S,NB,60,Apr,30,"87,291",2,1,0,6,14,54,137,391,"1,516","4,608","12,031","30,978","28,710","6,669","1,584",421,109,54,6,59,10.1%,2.5%,1600 - 1700,1800 - 1900,64
R047S,SB,60,Apr,30,"82,118",1,3,2,12,19,78,220,392,945,"3,080","8,489","21,247","33,283","12,483","1,580",221,36,26,1,60,17.5%,2.3%,1700 - 1800,1700 - 1800,66
R047S,NB,60,May,31,"109,541",1,4,7,14,28,112,279,709,"2,124","6,546","17,520","39,239","33,144","7,655","1,588",405,103,52,11,58,9.0%,2.0%,1600 - 1700,1900 - 2000,64
R047S,SB,60,May,31,"103,196",6,8,2,16,26,99,282,597,"1,429","4,269","11,666","26,962","40,662","14,926","1,951",236,41,10,8,60,16.6%,2.2%,1600 - 1700,0600 - 0700,66
R047S,NB,60,Jun,29,"117,576",8,17,41,56,83,213,447,"1,124","3,319","9,727","22,573","41,065","29,862","6,774","1,659",433,118,42,15,57,7.7%,1.9%,1900 - 2000,1900 - 2000,63
R047S,SB,60,Jun,29,"114,034",3,8,8,15,36,117,388,923,"2,144","5,502","14,239","31,405","41,645","15,288","1,981",258,65,8,1,59,15.4%,2.0%,1800 - 1900,1700 - 1800,65
R047W,EB,50,Apr,30,"202,766",4,31,123,279,629,"1,739","5,018","17,350","51,517","73,104","46,920","5,466",446,88,21,10,13,5,3,46,3.0%,0.3%,1800 - 1900,0500 - 0600,52
R047W,WB,50,Apr,30,"202,727",6,68,509,793,"3,270","2,935","6,684","32,073","69,650","58,662","24,340","3,129",466,78,37,10,9,4,4,44,1.8%,0.3%,1800 - 1900,0500 - 0600,50
R047W,EB,50,May,31,"237,078",5,12,29,89,429,"1,456","5,186","20,389","62,165","86,849","53,566","6,170",560,110,25,18,8,9,3,46,2.9%,0.3%,0600 - 0700,0400 - 0500,52
R047W,WB,50,May,31,"236,399",7,34,251,607,"3,250","3,240","8,426","37,936","81,146","68,957","28,069","3,700",591,107,50,16,6,2,4,44,1.9%,0.3%,1900 - 2000,0500 - 0600,50
R047W,EB,50,Jun,30,"253,244",4,22,110,161,694,"2,394","8,200","28,138","70,038","85,343","51,119","6,269",589,105,21,15,10,9,3,46,2.8%,0.3%,0600 - 0700,0500 - 0600,52
R047W,WB,50,Jun,30,"253,749",17,88,514,"1,154","4,493","5,454","12,683","45,195","84,445","67,219","27,738","3,931",618,122,45,21,9,2,1,43,1.9%,0.3%,1800 - 1900,1800 - 1900,49
R048,EB,70,Apr,29,"291,918",41,39,18,4,0,13,42,84,271,597,"2,137","9,907","38,181","61,573","110,225","56,836","9,865","1,717",368,71,23.6%,4.1%,1700 - 1800,1700 - 1800,77
R048,WB,70,Apr,30,"310,635",51,63,26,17,71,180,507,"1,437","4,251","9,505","15,286","22,713","37,873","75,026","108,243","31,844","3,004",416,122,67,11.4%,1.1%,1600 - 1700,1600 - 1700,74
R048,EB,70,May,31,"330,022",45,44,22,12,4,12,18,43,149,511,"2,093","10,484","41,645","68,335","123,380","67,586","12,727","2,390",522,71,25.2%,4.7%,1600 - 1700,1700 - 1800,77
R048,WB,70,May,31,"341,129",64,219,283,246,406,719,"1,100","1,818","4,560","10,174","16,652","25,806","43,415","82,152","115,446","34,158","3,274",509,128,67,11.2%,1.1%,1700 - 1800,1700 - 1800,74
R048,EB,70,Jun,30,"344,837",59,63,26,11,4,6,22,48,154,668,"2,791","12,867","45,616","74,445","126,600","66,749","11,945","2,250",513,71,23.6%,4.3%,1700 - 1800,1300 - 1400,77
R048,WB,70,Jun,28,"333,821",68,70,48,40,63,188,598,"1,556","4,498","9,776","15,765","24,558","42,191","80,652","113,443","35,788","3,763",598,158,67,12.1%,1.4%,1600 - 1700,1600 - 1700,74
R050,NB,60,Apr,30,"846,556",117,216,80,10,7,13,13,25,119,943,"10,608","97,732","327,622","304,798","89,272","12,217","1,957",533,274,65,48.3%,12.3%,1600 - 1700,1600 - 1700,70
R050,SB,60,Apr,30,"780,168",112,171,56,10,1,5,17,46,133,930,"8,276","89,104","322,577","278,780","68,307","9,632","1,440",381,190,65,46.0%,10.2%,1500 - 1600,1700 - 1800,69
R050,NB,60,May,31,"902,949",151,265,144,57,44,95,122,162,195,"1,160","12,210","108,453","345,095","323,414","95,576","12,902","2,029",605,270,65,48.2%,12.3%,1600 - 1700,1600 - 1700,70
R050,SB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R050,NB,60,Jun,29,"844,363",138,270,90,14,3,4,6,37,185,"1,141","11,828","99,954","318,601","302,706","93,318","13,100","2,119",580,269,65,48.8%,13.0%,1600 - 1700,1600 - 1700,70
R050,SB,60,Jun,29,"778,326",120,220,87,13,1,2,1,21,111,862,"8,237","85,403","312,886","280,133","75,758","11,910","1,876",484,201,65,47.6%,11.6%,1500 - 1600,1700 - 1800,69
R051,NB,60,Apr,30,"1,846,658",515,"1,048",940,"2,074","4,329","8,641","16,681","26,494","41,417","66,520","153,466","401,892","572,442","375,241","135,369","31,779","5,934","1,403",473,61,29.8%,9.5%,1800 - 1900,1900 - 2000,69
R051,SB,60,Apr,30,"1,875,220",697,"1,641","2,095","2,867","4,913","8,364","10,511","10,528","13,630","31,882","121,626","383,016","670,718","459,039","124,036","23,556","4,316","1,274",511,62,32.7%,8.2%,1700 - 1800,1700 - 1800,69
R051,NB,60,May,31,"1,919,144",556,"1,308","1,653","3,000","5,178","10,646","19,812","31,926","48,321","74,155","155,934","403,108","582,968","389,514","146,543","35,696","6,702","1,583",541,61,30.3%,10.0%,1200 - 1300,1900 - 2000,69
R051,SB,60,May,31,"1,946,775",678,"1,567","1,815","2,647","5,092","9,410","12,365","11,516","14,204","31,640","109,734","348,198","668,419","511,628","165,868","40,150","8,437","2,493",914,63,37.5%,11.2%,1700 - 1800,1800 - 1900,69
R051,NB,60,Jun,30,"1,908,838",569,"1,112","1,393","2,667","5,155","9,096","17,191","27,440","43,446","73,053","170,297","424,627","580,589","378,625","134,251","31,291","5,953","1,506",577,60,28.9%,9.1%,1900 - 2000,1900 - 2000,68
R051,SB,60,Jun,30,"1,919,627","1,083","2,172","2,079","2,451","3,332","4,576","6,547","8,157","11,737","26,615","97,459","321,468","654,444","530,004","184,141","48,374","10,743","3,095","1,150",63,40.5%,12.9%,1800 - 1900,1800 - 1900,70
R052,EB,55,Apr,30,"1,280,196",173,809,"1,882","4,570","7,396","7,854","8,471","19,237","101,203","342,481","506,875","224,213","45,330","7,254","1,648",527,166,77,30,51,4.3%,0.8%,1900 - 2000,1900 - 2000,57
R052,WB,55,Apr,30,"1,195,843","4,443","4,783","4,195","10,313","22,087","22,888","31,085","84,960","177,535","304,449","367,912","135,100","22,188","3,036",603,170,64,28,4,47,2.2%,0.3%,0300 - 0400,0300 - 0400,55
R052,EB,55,May,31,"1,357,651",175,468,"1,669","4,712","5,996","5,891","6,200","17,500","109,155","370,069","536,031","237,719","50,442","8,881","1,844",605,191,72,31,51,4.6%,0.9%,1900 - 2000,1900 - 2000,57
R052,WB,55,May,31,"1,254,649","4,022","4,719","4,714","10,475","20,617","22,389","31,795","87,154","188,004","319,299","382,756","147,771","26,237","3,616",744,218,89,20,10,47,2.5%,0.4%,0300 - 0400,0300 - 0400,55
R052,EB,55,Jun,30,"1,324,721",126,435,"1,150","2,809","3,744","4,043","5,099","16,686","104,904","362,283","526,989","234,367","50,243","8,901","2,018",619,211,67,27,51,4.7%,0.9%,2000 - 2100,2000 - 2100,57
R052,WB,55,Jun,29,"1,191,383","5,267","5,341","4,056","8,374","16,561","19,428","29,685","83,516","178,854","304,972","367,190","138,983","24,556","3,542",719,220,78,31,10,47,2.4%,0.4%,0300 - 0400,0300 - 0400,55
R053,EB,50,Apr,30,"405,630",102,160,24,9,12,7,59,420,"4,781","37,876","154,084","147,645","50,487","7,608","1,735",329,170,73,49,55,51.3%,14.9%,1600 - 1700,1600 - 1700,60
R053,WB,50,Apr,30,"386,947",169,154,20,7,15,59,345,"3,195","25,108","105,433","163,636","71,081","14,505","2,463",517,141,69,16,14,52,23.0%,4.6%,1600 - 1700,1600 - 1700,57
R053,EB,50,May,30,"425,293",109,143,31,44,29,37,80,429,"4,601","38,143","158,255","155,503","55,869","9,068","2,213",454,167,77,41,56,52.5%,16.0%,1600 - 1700,1700 - 1800,60
R053,WB,50,May,31,"425,460",184,188,26,2,4,50,350,"3,057","24,717","113,053","180,595","81,223","17,840","3,193",649,196,87,30,16,52,24.3%,5.2%,1600 - 1700,1500 - 1600,57
R053,EB,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R053,WB,50,Jun,26,"379,785",183,179,27,7,7,83,632,"4,500","27,350","107,539","152,110","67,998","15,250","2,987",619,172,86,35,21,52,23.0%,5.0%,1600 - 1700,1600 - 1700,57
R054,NB,60,Apr,30,"31,198",0,2,5,32,57,78,107,81,106,325,"1,472","6,862","13,572","6,305","1,553",438,133,53,17,62,27.2%,7.0%,1400 - 1500,0400 - 0500,68
R054,SB,60,Apr,30,"32,198",2,2,65,12,6,12,33,130,230,361,"1,072","5,240","14,325","8,000","2,006",538,131,29,4,63,33.3%,8.4%,1600 - 1700,1600 - 1700,69
R054,NB,60,May,31,"37,497",1,4,7,46,56,63,113,94,124,379,"1,894","8,319","16,032","7,609","1,926",529,197,75,29,62,27.6%,7.3%,1600 - 1700,0400 - 0500,68
R054,SB,60,May,31,"38,875",1,1,62,16,8,19,47,119,280,456,"1,192","6,062","16,815","10,254","2,616",650,208,54,15,63,35.5%,9.1%,1600 - 1700,1600 - 1700,69
R054,NB,60,Jun,28,"36,699",2,9,21,44,54,217,140,122,133,461,"2,241","8,726","15,269","6,804","1,763",448,161,50,34,62,25.2%,6.7%,1400 - 1500,0400 - 0500,68
R054,SB,60,Jun,26,"36,138",4,3,64,174,67,38,81,172,355,471,"1,254","5,853","15,157","9,249","2,282",660,193,50,11,63,34.4%,8.8%,1600 - 1700,1600 - 1700,69
R055,EB,70,Apr,30,"182,973",14,10,3,2,0,3,3,5,26,91,530,"3,971","27,122","29,628","71,259","43,451","5,716",901,238,71,27.5%,3.7%,1600 - 1700,1600 - 1700,78
R055,WB,70,Apr,30,"185,009",24,14,1,1,3,4,1,4,22,79,397,"4,048","28,521","29,168","69,887","45,111","6,352","1,091",281,72,28.6%,4.2%,1400 - 1500,1400 - 1500,78
R055,EB,70,May,31,"208,106",22,27,6,2,3,3,3,9,27,101,533,"4,256","29,027","32,935","80,695","51,537","7,392","1,234",294,72,29.1%,4.3%,1500 - 1600,1700 - 1800,78
R055,WB,70,May,31,"214,215",13,16,6,3,5,2,2,9,17,81,406,"4,328","30,507","33,855","79,876","54,721","8,587","1,416",365,72,30.4%,4.8%,1400 - 1500,1200 - 1300,78
R055,EB,70,Jun,30,"230,036",24,31,8,7,4,3,4,10,29,106,588,"4,317","29,843","35,889","88,467","59,386","9,418","1,537",365,72,30.7%,4.9%,1400 - 1500,1500 - 1600,78
R055,WB,70,Jun,30,"228,985",16,198,243,227,149,86,41,60,74,142,615,"4,763","31,485","37,180","84,656","57,778","9,270","1,594",408,72,30.2%,4.9%,1200 - 1300,1200 - 1300,78
R057,EB,60,Apr,14,"34,254",10,13,8,2,0,9,32,162,542,"1,312","3,129","10,686","12,395","4,916",786,198,43,10,1,60,17.4%,3.0%,1700 - 1800,1800 - 1900,66
R057,WB,60,Apr,30,"66,713",0,0,0,3,12,26,228,"1,219","1,962","1,221","1,714","9,740","27,108","19,935","2,997",459,76,11,2,62,35.2%,5.3%,1300 - 1400,0900 - 1000,68
R057,EB,60,May,31,"94,262",21,46,45,14,16,22,130,693,"2,231","4,914","11,033","31,348","30,758","10,840","1,715",352,65,10,9,59,13.8%,2.3%,1700 - 1800,1700 - 1800,65
R057,WB,60,May,31,"89,916",2,9,5,3,12,79,383,"2,002","3,424","2,112","3,157","16,015","35,826","23,189","3,193",407,77,18,3,61,29.9%,4.1%,1300 - 1400,1300 - 1400,68
R057,EB,60,Jun,30,"101,500",22,60,9,5,3,23,123,656,"2,302","5,312","12,405","34,829","32,069","11,320","1,871",367,101,17,6,59,13.5%,2.3%,1700 - 1800,1600 - 1700,65
R057,WB,60,Jun,30,"101,589",5,5,2,2,15,59,386,"2,281","4,163","2,781","5,053","22,968","39,004","21,560","2,798",410,80,12,5,60,24.5%,3.3%,1100 - 1200,1800 - 1900,67
R058,EB,60,Apr,30,"56,617",0,3,2,5,30,45,69,104,118,404,"1,914","10,450","23,436","15,578","3,533",717,147,44,18,63,35.4%,7.9%,1500 - 1600,1600 - 1700,69
R058,WB,60,Apr,30,"56,460",1,2,1,0,2,5,14,50,166,342,"1,810","10,446","26,408","14,293","2,423",389,79,23,6,63,30.5%,5.2%,1400 - 1500,1500 - 1600,68
R058,EB,60,May,28,"70,569",9,4,5,6,14,39,77,102,161,482,"2,646","14,297","28,708","18,994","3,915",876,157,61,16,63,34.0%,7.1%,1100 - 1200,1700 - 1800,68
R058,WB,60,May,28,"67,114",3,5,1,0,0,2,14,62,125,370,"1,957","12,224","30,183","18,814","2,794",441,88,21,10,63,33.0%,5.0%,1700 - 1800,1700 - 1800,68
R058,EB,60,Jun,30,"88,377",16,19,15,13,10,47,60,147,185,634,"3,539","18,318","35,449","23,392","5,050","1,165",211,86,21,63,33.9%,7.4%,1500 - 1600,1600 - 1700,68
R058,WB,60,Jun,30,"89,589",10,13,9,9,4,6,16,66,189,673,"3,263","17,671","39,741","23,648","3,513",620,92,39,7,63,31.2%,4.8%,1600 - 1700,1600 - 1700,68
R059,NB,60,Apr,30,"114,840",2,21,8,6,40,100,235,"1,020","9,294","38,267","43,917","17,304","4,096",448,55,15,6,2,4,51,0.5%,0.1%,1900 - 2000,1800 - 1900,56
R059,SB,60,Apr,30,"112,285",7,7,6,1,27,140,753,"4,483","33,434","50,494","16,928","4,399","1,385",164,37,9,6,3,2,47,0.2%,0.1%,0900 - 1000,0900 - 1000,52
R059,NB,60,May,31,"137,995",0,2,1,8,35,106,310,"1,066","10,606","43,335","53,835","22,088","5,817",650,90,28,8,8,2,51,0.6%,0.1%,1800 - 1900,0600 - 0700,57
R059,SB,60,May,31,"132,600",8,8,4,2,28,230,957,"5,519","41,426","57,701","19,787","4,914","1,680",265,52,13,5,1,0,47,0.3%,0.1%,1700 - 1800,0500 - 0600,52
R059,NB,60,Jun,30,"147,061",1,5,0,3,27,79,254,829,"9,673","43,475","59,485","25,522","6,715",808,139,21,13,9,3,52,0.7%,0.1%,2000 - 2100,2000 - 2100,57
R059,SB,60,Jun,30,"143,316",7,10,0,2,17,123,787,"5,688","43,031","62,057","22,980","6,131","2,039",342,63,23,12,2,2,47,0.3%,0.1%,1800 - 1900,0400 - 0500,52
R060,NB,60,Apr,24,"1,491,764",310,569,411,"1,347","13,268","22,499","15,297","9,285","7,899","10,776","58,191","282,947","556,773","379,838","109,408","19,378","2,824",552,192,62,34.3%,8.9%,1200 - 1300,1800 - 1900,69
R060,SB,60,Apr,30,"1,845,667",333,756,858,"1,568","2,105","3,085","3,554","3,551","3,899","6,075","30,075","231,311","767,041","613,243","150,545","22,687","3,750",902,329,64,42.9%,9.7%,1500 - 1600,1100 - 1200,69
R060,NB,60,May,31,"1,927,444",417,"1,080","1,553","2,215","3,382","6,240","9,471","11,441","14,212","20,771","78,267","361,302","721,328","504,281","154,697","29,601","5,234","1,361",591,63,36.1%,9.9%,1600 - 1700,1800 - 1900,69
R060,SB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R060,NB,60,Jun,17,"1,079,432",370,"1,236","3,390","5,949","10,800","13,938","11,963","7,999","5,036","6,503","42,835","201,538","385,431","278,224","85,699","15,336","2,511",503,171,62,35.4%,9.7%,0500 - 0600,1800 - 1900,69
R060,SB,60,Jun,19,"1,221,620",248,"1,327","3,711","4,195","5,495","6,970","7,698","8,714","9,647","10,860","31,425","166,112","467,817","378,588","99,777","15,633","2,586",589,228,63,40.7%,9.7%,0900 - 1000,2000 - 2100,69
R061,NB,70,Apr,30,"261,460",57,72,35,30,164,330,152,224,522,630,777,"3,978","27,997","44,768","75,787","86,497","16,393","2,610",437,72,40.5%,7.4%,1600 - 1700,1600 - 1700,79
R061,SB,70,Apr,30,"255,958",48,63,21,35,54,108,90,162,301,464,895,"3,513","29,939","38,298","79,102","83,190","16,191","2,895",589,73,40.2%,7.7%,1600 - 1700,1600 - 1700,79
R061,NB,70,May,31,"286,752",78,93,41,24,202,422,170,280,569,696,884,"3,673","29,026","47,592","83,031","97,338","19,089","3,027",517,73,41.8%,7.9%,1600 - 1700,1700 - 1800,79
R061,SB,70,May,31,"287,199",71,85,33,21,37,91,72,178,368,580,901,"3,231","30,653","39,887","87,726","97,743","20,710","3,965",847,73,42.9%,8.9%,1600 - 1700,1600 - 1700,79
R061,NB,70,Jun,29,"285,610",94,94,39,38,176,285,150,209,528,729,834,"3,460","26,280","45,973","80,967","100,741","20,996","3,463",554,73,44.0%,8.8%,1500 - 1600,1500 - 1600,79
R061,SB,70,Jun,30,"291,857",65,99,35,34,41,90,103,170,272,501,956,"3,540","30,518","41,226","89,657","99,167","20,657","3,851",875,73,42.7%,8.7%,1600 - 1700,1600 - 1700,79
R062,EB,60,Apr,30,"1,247,745",216,320,112,34,35,44,71,221,791,"5,388","52,070","330,071","575,018","226,502","48,266","6,497","1,530",394,165,62,22.7%,4.6%,1600 - 1700,1600 - 1700,67
R062,WB,60,Apr,30,"1,197,729",408,609,232,80,75,77,83,142,327,"1,130","8,350","121,584","562,848","391,368","89,339","16,405","3,276","1,026",370,65,41.9%,9.2%,1700 - 1800,1600 - 1700,69
R062,EB,60,May,31,"1,312,151",246,425,190,114,104,113,218,354,"1,036","6,175","54,679","338,585","601,481","245,944","52,878","7,251","1,716",452,190,62,23.5%,4.8%,1700 - 1800,1700 - 1800,67
R062,WB,60,May,31,"1,257,159",410,586,193,39,11,8,25,68,194,870,"7,650","118,954","561,574","439,086","101,534","20,200","3,941","1,382",434,65,45.1%,10.1%,1700 - 1800,1700 - 1800,69
R062,EB,60,Jun,29,"1,211,951",221,349,104,31,24,35,87,246,829,"5,400","48,468","311,893","559,161","227,304","48,726","6,914","1,533",453,173,62,23.5%,4.8%,1700 - 1800,1700 - 1800,67
R062,WB,60,Jun,27,"1,070,974",377,535,190,89,72,72,128,194,481,"1,548","8,879","108,663","470,688","372,563","83,955","17,611","3,290","1,225",414,65,44.7%,9.9%,1600 - 1700,1600 - 1700,69
R063,NB,60,Apr,30,"139,823",2,0,1,0,2,11,25,105,463,"2,372","11,522","43,812","67,519","13,029",829,100,23,4,4,60,10.0%,0.7%,1700 - 1800,1800 - 1900,64
R063,SB,60,Apr,30,"139,081",3,1,2,2,3,8,29,113,569,"2,511","11,079","37,523","68,893","16,642","1,460",170,39,25,9,61,13.2%,1.2%,0600 - 0700,0600 - 0700,65
R063,NB,60,May,31,"162,943",5,1,1,11,6,22,34,120,706,"3,288","15,103","52,212","76,020","14,129","1,109",128,39,8,1,60,9.5%,0.8%,1700 - 1800,1700 - 1800,64
R063,SB,60,May,31,"160,264",5,3,5,3,6,9,33,153,800,"3,422","14,421","45,819","76,315","17,322","1,633",225,51,27,12,60,12.0%,1.2%,0600 - 0700,0500 - 0600,65
R063,NB,60,Jun,30,"163,657",1,2,1,2,5,11,38,132,644,"3,404","15,862","52,529","75,399","14,414","1,026",138,34,9,6,60,9.5%,0.7%,1700 - 1800,1800 - 1900,64
R063,SB,60,Jun,30,"163,089",3,2,1,2,2,9,28,128,713,"3,421","15,013","44,817","77,571","19,128","1,889",246,67,40,9,61,13.1%,1.4%,0600 - 0700,1700 - 1800,65
R064,EB,30,Apr,19,"29,005",2,5,88,220,368,"6,136","12,065","6,487","2,641",744,184,42,20,1,1,0,0,0,1,34,34.9%,12.5%,1600 - 1700,1600 - 1700,39
R064,WB,30,Apr,30,"44,673",2,14,58,281,494,"1,890","10,395","15,250","10,985","3,982","1,098",179,27,10,2,3,3,0,0,38,70.6%,36.5%,1600 - 1700,1600 - 1700,44
R064,EB,30,May,31,"51,467",0,12,182,409,986,"13,498","21,252","10,020","3,755",978,266,62,33,10,4,0,0,0,0,33,29.4%,9.9%,1500 - 1600,1600 - 1700,39
R064,WB,30,May,31,"51,302",4,11,56,292,503,"1,968","11,106","17,802","13,194","4,735","1,317",244,53,10,4,2,1,0,0,39,72.8%,38.1%,1600 - 1700,1500 - 1600,44
R064,EB,30,Jun,29,"52,016",1,10,136,336,655,"9,603","20,966","12,776","5,363","1,507",458,132,51,19,2,1,0,0,0,34,39.0%,14.5%,1700 - 1800,1700 - 1800,40
R064,WB,30,Jun,28,"48,748",1,13,32,220,396,"1,459","9,603","16,888","13,250","5,164","1,383",267,51,14,3,4,0,0,0,39,75.9%,41.3%,1200 - 1300,1200 - 1300,45
R066,EB,60,Apr,29,"42,951",0,1,0,3,5,13,20,53,134,481,"1,854","6,470","17,008","13,490","2,639",583,123,62,12,64,39.4%,8.0%,1600 - 1700,1600 - 1700,69
R066,WB,60,Apr,29,"42,935",1,0,0,3,0,0,7,17,92,394,"1,694","8,104","16,898","12,055","2,804",629,165,47,25,63,36.6%,8.5%,1600 - 1700,1600 - 1700,69
R066,EB,60,May,31,"49,081",0,3,3,15,15,23,25,85,166,559,"1,928","7,533","19,541","15,110","3,036",767,159,90,23,64,39.1%,8.3%,1500 - 1600,1600 - 1700,69
R066,WB,60,May,31,"54,043",2,2,5,9,7,6,9,29,162,512,"1,983","9,950","21,179","15,571","3,519",805,170,95,28,63,37.4%,8.5%,1500 - 1600,1700 - 1800,69
R066,EB,60,Jun,30,"46,098",1,1,8,13,18,63,33,40,105,447,"1,681","6,592","17,709","14,799","3,428",906,152,78,24,64,42.1%,10.0%,1400 - 1500,1700 - 1800,69
R066,WB,60,Jun,30,"47,329",1,1,2,4,8,24,24,52,131,535,"2,007","8,917","17,729","13,366","3,474",805,156,67,26,63,37.8%,9.6%,1700 - 1800,1700 - 1800,69
R067,EB,60,Apr,30,"29,977",1,0,4,15,20,4,10,16,38,99,576,"5,520","17,185","5,082","1,027",280,74,20,6,63,21.6%,4.7%,1600 - 1700,1700 - 1800,67
R067,WB,60,Apr,30,"28,857",1,2,1,12,13,28,11,15,26,47,277,"2,689","14,465","7,980","2,363",663,164,77,23,65,39.1%,11.4%,1100 - 1200,1100 - 1200,69
R067,EB,60,May,31,"33,802",1,0,2,8,18,2,2,16,34,123,676,"6,520","18,282","6,239","1,366",362,107,32,12,63,24.0%,5.6%,1600 - 1700,1600 - 1700,67
R067,WB,60,May,31,"33,151",2,3,1,4,12,27,8,9,14,59,369,"3,183","16,074","9,514","2,719",830,228,76,19,65,40.4%,11.7%,1500 - 1600,1400 - 1500,69
R067,EB,60,Jun,30,"35,878",4,2,2,8,14,8,12,13,30,143,800,"7,040","18,986","6,800","1,368",447,154,34,13,63,24.6%,5.6%,1600 - 1700,1400 - 1500,67
R067,WB,60,Jun,30,"35,045",2,3,6,11,7,25,13,13,17,66,415,"3,693","16,887","9,912","2,720",861,279,89,26,65,39.6%,11.3%,1400 - 1500,1200 - 1300,69
R068,NB,60,Apr,30,"86,631",0,2,3,3,11,70,310,"1,160","3,308","6,431","14,747","28,311","26,034","5,869",307,51,9,2,3,57,7.2%,0.4%,1700 - 1800,1700 - 1800,64
R068,SB,60,Apr,30,"85,949",3,7,2,4,4,7,62,361,"1,394","4,827","13,384","30,523","30,048","4,977",277,57,5,7,0,58,6.2%,0.4%,0700 - 0800,0500 - 0600,64
R068,NB,60,May,31,"96,632",0,3,6,9,18,75,335,"1,380","3,539","7,182","16,850","31,423","29,825","5,488",426,44,11,13,5,57,6.2%,0.5%,1700 - 1800,1900 - 2000,64
R068,SB,60,May,31,"98,208",14,13,4,2,7,39,68,399,"1,665","5,401","15,453","33,678","35,187","5,777",406,73,11,8,3,58,6.4%,0.5%,0700 - 0800,0500 - 0600,64
R068,NB,60,Jun,30,"94,186",3,4,2,0,5,48,267,"1,151","3,290","6,613","15,750","30,241","29,850","6,338",497,70,34,15,8,58,7.4%,0.7%,1700 - 1800,1900 - 2000,64
R068,SB,60,Jun,30,"95,929",7,13,2,3,6,9,55,314,"1,409","4,721","13,769","31,724","35,900","7,187",656,115,26,9,4,59,8.3%,0.8%,0700 - 0800,0500 - 0600,64
R069,NB,60,Apr,30,"363,137",53,53,12,0,0,9,30,143,890,"6,776","53,946","194,051","91,711","13,631","1,473",253,77,17,12,58,4.3%,0.5%,1600 - 1700,1700 - 1800,63
